id,source_domain,end_domain
504,https://en.wikipedia.org/wiki/Enrico_Fermi,http://gallica.bnf.fr/ark:/12148/bpt6k31506/f254.image
505,https://en.wikipedia.org/wiki/Enrico_Fermi,http://jnm.snmjournals.org/content/5/2/xii.full.pdf
506,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Bibcode
507,https://en.wikipedia.org/wiki/Enrico_Fermi,http://adsabs.harvard.edu/abs/1934Natur.133..201J
508,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Digital_object_identifier
509,https://en.wikipedia.org/wiki/Enrico_Fermi,https://doi.org/10.1038%2F133201a0
510,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/ArXiv
511,https://en.wikipedia.org/wiki/Enrico_Fermi,https://arxiv.org/abs/physics/0510044
512,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Digital_object_identifier
513,https://en.wikipedia.org/wiki/Enrico_Fermi,https://doi.org/10.1525%2Fhsps.2005.35.2.293
514,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Bibcode
515,https://en.wikipedia.org/wiki/Enrico_Fermi,http://adsabs.harvard.edu/abs/2009PhP....11..379G
516,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Digital_object_identifier
517,https://en.wikipedia.org/wiki/Enrico_Fermi,https://doi.org/10.1007%2Fs00016-008-0415-1
518,https://en.wikipedia.org/wiki/Enrico_Fermi,http://www.phys.uniroma1.it/DipWeb/museo/collezione%20Fermi/documento2.htm
519,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Bibcode
520,https://en.wikipedia.org/wiki/Enrico_Fermi,http://adsabs.harvard.edu/abs/1934RSPSA.146..483F
521,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Digital_object_identifier
522,https://en.wikipedia.org/wiki/Enrico_Fermi,https://doi.org/10.1098%2Frspa.1934.0168
523,https://en.wikipedia.org/wiki/Enrico_Fermi,http://energyfromthorium.com/2007/02/13/a-few-good-moderators-the-numbers/
524,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Otto_Hahn
525,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Fritz_Strassmann
526,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Naturwissenschaften
527,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Bibcode
528,https://en.wikipedia.org/wiki/Enrico_Fermi,http://adsabs.harvard.edu/abs/1939NW.....27...11H
529,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Digital_object_identifier
530,https://en.wikipedia.org/wiki/Enrico_Fermi,https://doi.org/10.1007%2FBF01488241
531,https://en.wikipedia.org/wiki/Enrico_Fermi,https://web.archive.org/web/20090123165907/http://dbhs.wvusd.k12.ca.us/webdocs/Chem-History/Frisch-Fission-1939.html
532,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Bibcode
533,https://en.wikipedia.org/wiki/Enrico_Fermi,http://adsabs.harvard.edu/abs/1939Natur.143..276F
534,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Digital_object_identifier
535,https://en.wikipedia.org/wiki/Enrico_Fermi,https://doi.org/10.1038%2F143276a0
536,https://en.wikipedia.org/wiki/Enrico_Fermi,http://dbhs.wvusd.k12.ca.us/webdocs/Chem-History/Frisch-Fission-1939.html
537,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Lise_Meitner
538,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Otto_Robert_Frisch
539,https://en.wikipedia.org/wiki/Enrico_Fermi,http://www.nature.com/physics/looking-back/meitner/index.html
540,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Nature_(journal)
541,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Bibcode
542,https://en.wikipedia.org/wiki/Enrico_Fermi,http://adsabs.harvard.edu/abs/1939Natur.143..239M
543,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Digital_object_identifier
544,https://en.wikipedia.org/wiki/Enrico_Fermi,https://doi.org/10.1038%2F143239a0
545,https://en.wikipedia.org/wiki/Enrico_Fermi,https://web.archive.org/web/20180809111423/https://www.nobelprize.org/nobel_prizes/physics/laureates/1938/fermi-lecture.pdf
546,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.nobelprize.org/nobel_prizes/physics/laureates/1938/fermi-lecture.pdf
547,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Physical_Review
548,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Bibcode
549,https://en.wikipedia.org/wiki/Enrico_Fermi,http://adsabs.harvard.edu/abs/1939PhRv...55..511A
550,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Digital_object_identifier
551,https://en.wikipedia.org/wiki/Enrico_Fermi,https://doi.org/10.1103%2FPhysRev.55.511.2
552,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Bibcode
553,https://en.wikipedia.org/wiki/Enrico_Fermi,http://adsabs.harvard.edu/abs/1939Natur.143..680V
554,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Digital_object_identifier
555,https://en.wikipedia.org/wiki/Enrico_Fermi,https://doi.org/10.1038%2F143680a0
556,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Bibcode
557,https://en.wikipedia.org/wiki/Enrico_Fermi,http://adsabs.harvard.edu/abs/1939PhRv...55..797A
558,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Digital_object_identifier
559,https://en.wikipedia.org/wiki/Enrico_Fermi,https://doi.org/10.1103%2FPhysRev.55.797.2
560,https://en.wikipedia.org/wiki/Enrico_Fermi,https://books.google.com/books?id=IgwAAAAAMBAJ&pg=PA10
561,https://en.wikipedia.org/wiki/Enrico_Fermi,http://docs.fdrlibrary.marist.edu/psf/box5/a64g01.html
562,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Physical_Review
563,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Bibcode
564,https://en.wikipedia.org/wiki/Enrico_Fermi,http://adsabs.harvard.edu/abs/1939PhRv...56..284A
565,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Digital_object_identifier
566,https://en.wikipedia.org/wiki/Enrico_Fermi,https://doi.org/10.1103%2FPhysRev.56.284
567,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Proc._Am._Philos._Soc.
568,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/JSTOR
569,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.jstor.org/stable/3301034
570,https://en.wikipedia.org/wiki/Enrico_Fermi,http://www.nasonline.org/member-directory/deceased-members/20001146.html
571,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.genealogy.math.ndsu.nodak.edu/id.php?id=14167
572,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Mathematics_Genealogy_Project
573,https://en.wikipedia.org/wiki/Enrico_Fermi,https://web.archive.org/web/20130119050114/http://www.nobelprize.org/nobel_prizes/physics/laureates/1990/friedman-autobio.html
574,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.nobelprize.org/nobel_prizes/physics/laureates/1990/friedman-autobio.html
575,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.nobelprize.org/nobel_prizes/physics/laureates/1988/steinberger-bio.html
576,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.npr.org/2014/11/24/366379355/queen-of-carbon-among-medal-of-freedom-honorees
577,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Bibcode
578,https://en.wikipedia.org/wiki/Enrico_Fermi,http://adsabs.harvard.edu/abs/1949PhRv...76.1739F
579,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Digital_object_identifier
580,https://en.wikipedia.org/wiki/Enrico_Fermi,https://doi.org/10.1103%2FPhysRev.76.1739
581,https://en.wikipedia.org/wiki/Enrico_Fermi,https://physicstoday.scitation.org/action/captchaChallenge?redirectUrl=https%3A%2F%2Fphysicstoday.scitation.org%2Fdoi%2Fabs%2F10.1063%2F1.3061909%3FjournalCode%3Dpto&
582,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Digital_object_identifier
583,https://en.wikipedia.org/wiki/Enrico_Fermi,https://doi.org/10.1063%2F1.3061909
584,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/John_Cockcroft
585,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Biographical_Memoirs_of_Fellows_of_the_Royal_Society
586,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Digital_object_identifier
587,https://en.wikipedia.org/wiki/Enrico_Fermi,https://doi.org/10.1098%2Frsbm.1955.0006
588,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/JSTOR
589,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.jstor.org/stable/769243
590,https://en.wikipedia.org/wiki/Enrico_Fermi,http://gotterdammerung.org/photo/travel/italy/florence/churches/basilica-di-santa-croce/060907-175358%20The%20Tomb%20of%20Enrico%20Fermi%20at%20Santa%20Croce.html
591,https://en.wikipedia.org/wiki/Enrico_Fermi,"http://www.time.com/time/magazine/article/0,9171,26473,00.html"
592,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Time_(magazine)
593,https://en.wikipedia.org/wiki/Enrico_Fermi,http://fermi.lib.uchicago.edu/fermicollection.htm
594,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/University_of_Chicago
595,https://en.wikipedia.org/wiki/Enrico_Fermi,http://www.fnal.gov/pub/about/whatis/history.html
596,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Fermilab
597,https://en.wikipedia.org/wiki/Enrico_Fermi,https://science.nasa.gov/science-news/science-at-nasa/2008/26aug_firstlight/
598,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/National_Aeronautics_and_Space_Administration
599,https://en.wikipedia.org/wiki/Enrico_Fermi,http://world-nuclear.org/info/inf101.html
600,https://en.wikipedia.org/wiki/Enrico_Fermi,https://web.archive.org/web/20130514012403/http://www.cnea.edu.ar/xxi/ambiental/agua-pura/publicaciones/FolletoColor.pdf
601,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/CNEA
602,https://en.wikipedia.org/wiki/Enrico_Fermi,http://www.cnea.edu.ar/xxi/ambiental/agua-pura/publicaciones/FolletoColor.pdf
603,https://en.wikipedia.org/wiki/Enrico_Fermi,http://www.angelo.edu/faculty/kboudrea/periodic/hist_names.htm
604,https://en.wikipedia.org/wiki/Enrico_Fermi,http://science.energy.gov/fermi
605,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/United_States_Department_of_Energy
606,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/w/index.php?title=Enrico_Fermi&action=edit&section=13
607,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Samuel_King_Allison
608,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
609,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/11772127
610,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Edoardo_Amaldi
611,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/International_Standard_Book_Number
612,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Special:BookSources/978-88-7438-015-2
613,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
614,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/56686431
615,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/International_Standard_Book_Number
616,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Special:BookSources/978-88-7438-015-2
617,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
618,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/56686431
619,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/International_Standard_Book_Number
620,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Special:BookSources/978-88-7438-015-2
621,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
622,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/56686431
623,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/International_Standard_Book_Number
624,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Special:BookSources/978-88-7438-015-2
625,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
626,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/56686431
627,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Arthur_Compton
628,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
629,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/173307
630,https://en.wikipedia.org/wiki/Enrico_Fermi,https://books.google.com/books/about/Enrico_Fermi.html?id=JK94sqLFsNsC
631,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/International_Standard_Book_Number
632,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Special:BookSources/978-0-19-511762-2
633,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
634,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/39508200
635,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/International_Standard_Book_Number
636,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Special:BookSources/978-0-226-12111-6
637,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Laura_Fermi
638,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
639,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/537507
640,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Los_Alamos_National_Laboratory
641,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Glenn_T._Seaborg
642,https://en.wikipedia.org/wiki/Enrico_Fermi,http://www.escholarship.org/uc/item/92g2p7cd.pdf
643,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Los_Alamos_National_Laboratory
644,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Richard_G._Hewlett
645,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.governmentattic.org/5docs/TheNewWorld1939-1946.pdf
646,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/International_Standard_Book_Number
647,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Special:BookSources/978-0-520-07186-5
648,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
649,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/637004643
650,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/International_Standard_Book_Number
651,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Special:BookSources/978-0-520-07187-2
652,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
653,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/3717478
654,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Tony_Hey
655,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/International_Standard_Book_Number
656,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Special:BookSources/978-0-521-56418-2
657,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
658,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/50252084
659,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Richard_G._Hewlett
660,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/International_Standard_Book_Number
661,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Special:BookSources/978-0-252-02341-5
662,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/International_Standard_Book_Number
663,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Special:BookSources/978-0-9642426-4-7
664,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
665,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/42849992
666,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/International_Standard_Book_Number
667,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Special:BookSources/978-88-7438-015-2
668,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
669,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/56686431
670,https://en.wikipedia.org/wiki/Enrico_Fermi,https://fas.org/sgp/othergov/doe/lanl/la-10311-ms.pdf
671,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Los_Alamos_National_Laboratory
672,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
673,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/4434691994
674,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
675,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/10913875
676,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Enrico_Persico
677,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/International_Standard_Book_Number
678,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Special:BookSources/978-88-7438-015-2
679,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
680,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/56686431
681,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Richard_Rhodes
682,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/International_Standard_Book_Number
683,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Special:BookSources/978-0-684-81378-3
684,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
685,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/13793436
686,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/International_Standard_Book_Number
687,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Special:BookSources/978-88-7438-015-2
688,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
689,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/56686431
690,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/International_Standard_Book_Number
691,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Special:BookSources/978-88-7438-015-2
692,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
693,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/56686431
694,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/International_Standard_Book_Number
695,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Special:BookSources/978-88-7438-015-2
696,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
697,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/56686431
698,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Glenn_T._Seaborg
699,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Glenn_T._Seaborg
700,https://en.wikipedia.org/wiki/Enrico_Fermi,http://www.escholarship.org/uc/item/92g2p7cd.pdf
701,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Los_Alamos_National_Laboratory
702,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Emilio_Segr%C3%A8
703,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/International_Standard_Book_Number
704,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Special:BookSources/978-0-226-74473-5
705,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
706,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/118467
707,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/C._P._Snow
708,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/International_Standard_Book_Number
709,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Special:BookSources/978-1-84232-436-3
710,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
711,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/7722354
712,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/International_Standard_Book_Number
713,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Special:BookSources/978-0-679-40031-8
714,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/OCLC
715,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.worldcat.org/oclc/27266040
716,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/w/index.php?title=Enrico_Fermi&action=edit&section=14
717,https://en.wikipedia.org/wiki/Enrico_Fermi,http://manhattanprojectvoices.org/oral-histories/fermi-love-part-1
718,https://en.wikipedia.org/wiki/Enrico_Fermi,https://www.osti.gov/biblio/1159286-first-reactor-anniversary-rev
719,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/United_States_Department_of_Energy
720,https://en.wikipedia.org/wiki/Enrico_Fermi,http://nobelprize.org/nobel_prizes/physics/laureates/1938/
721,https://en.wikipedia.org/wiki/Enrico_Fermi,http://www.atomicarchive.com/History/firstpile/index.shtml
722,https://en.wikipedia.org/wiki/Enrico_Fermi,https://web.archive.org/web/20080330180911/http://www.fi.edu/learn/case-files/fermi/
723,https://en.wikipedia.org/wiki/Enrico_Fermi,http://www.aps.org/units/fhp/meetings/april10/j1.cfm
724,https://en.wikipedia.org/wiki/Enrico_Fermi,http://www.time.com/time/time100/scientist/profile/fermi.html
725,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Richard_Rhodes
726,https://en.wikipedia.org/wiki/Enrico_Fermi,http://ilorentz.org/history/Fermi/Fermi.html
727,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Template:Nobel_Prize_in_Physics
728,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Template_talk:Nobel_Prize_in_Physics
729,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/w/index.php?title=Template:Nobel_Prize_in_Physics&action=edit
730,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/List_of_Nobel_laureates_in_Physics
731,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Nobel_Prize_in_Physics
732,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Wilhelm_R%C3%B6ntgen
733,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Hendrik_Lorentz
734,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Pieter_Zeeman
735,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Henri_Becquerel
736,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Pierre_Curie
737,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Marie_Curie
738,https://en.wikipedia.org/wiki/Enrico_Fermi,"https://en.wikipedia.org/wiki/John_William_Strutt,_3rd_Baron_Rayleigh"
739,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Philipp_Lenard
740,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/J._J._Thomson
741,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Albert_A._Michelson
742,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Gabriel_Lippmann
743,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Guglielmo_Marconi
744,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Karl_Ferdinand_Braun
745,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Johannes_Diderik_van_der_Waals
746,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Wilhelm_Wien
747,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Gustaf_Dal%C3%A9n
748,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Heike_Kamerlingh_Onnes
749,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Max_von_Laue
750,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Lawrence_Bragg
751,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/William_Henry_Bragg
752,https://en.wikipedia.org/wiki/Enrico_Fermi,https://en.wikipedia.org/wiki/Charles_Glover_Barkla
